,x,y,r,g,b,h,s,v
6568,29,188,220,117,104,0.01867816091954022,0.5272727272727272,220
6569,29,189,243,165,127,0.05459770114942528,0.4773662551440329,243
6570,29,190,255,209,152,0.09223300970873786,0.403921568627451,255
6571,29,191,255,209,142,0.09882005899705015,0.44313725490196076,255
6572,29,192,223,139,102,0.050964187327823686,0.5426008968609866,223
6573,29,193,115,30,63,0.9352941176470588,0.7391304347826086,115
6574,29,194,77,13,61,0.875,0.8311688311688312,77
6575,29,195,85,20,62,0.8923076923076924,0.7647058823529411,85
6576,29,196,84,21,65,0.8835978835978836,0.75,84
6577,29,197,86,19,63,0.8905472636815921,0.7790697674418605,86
6578,29,198,87,18,62,0.893719806763285,0.7931034482758621,87
6579,29,199,91,21,62,0.9023809523809524,0.7692307692307693,91
6580,29,200,99,25,64,0.9121621621621622,0.7474747474747475,99
6581,29,201,99,25,63,0.9144144144144144,0.7474747474747475,99
6582,29,202,98,24,64,0.9099099099099099,0.7551020408163265,98
6583,29,203,100,28,65,0.9143518518518519,0.72,100
6584,29,204,103,30,67,0.9155251141552512,0.7087378640776699,103
6585,29,205,101,26,64,0.9155555555555556,0.7425742574257426,101
6586,29,206,92,21,64,0.8990610328638498,0.7717391304347826,92
6587,29,207,90,19,64,0.8943661971830986,0.7888888888888889,90
6588,29,208,93,22,64,0.9014084507042254,0.7634408602150538,93
6589,29,209,99,28,65,0.9131455399061033,0.7171717171717171,99
6590,29,210,100,27,66,0.910958904109589,0.73,100
6591,29,211,91,22,64,0.8985507246376812,0.7582417582417582,91
6592,29,212,88,18,61,0.8976190476190476,0.7954545454545454,88
6593,29,213,90,19,62,0.8990610328638498,0.7888888888888889,90
6594,29,214,93,20,61,0.906392694063927,0.7849462365591398,93
6595,29,215,100,31,64,0.9202898550724637,0.69,100
6596,29,216,106,36,67,0.9261904761904762,0.660377358490566,106
6597,29,217,98,28,64,0.9142857142857143,0.7142857142857143,98
6598,29,218,75,10,50,0.8974358974358975,0.8666666666666667,75
6599,29,219,66,6,50,0.8777777777777778,0.9090909090909091,66
6600,30,0,238,149,122,0.038793103448275856,0.48739495798319327,238
6601,30,1,238,149,114,0.047043010752688165,0.5210084033613446,238
6602,30,2,238,144,110,0.044270833333333336,0.5378151260504201,238
6603,30,3,233,134,104,0.03875968992248061,0.5536480686695279,233
6604,30,4,231,124,98,0.03258145363408521,0.5757575757575758,231
6605,30,5,224,111,93,0.022900763358778626,0.5848214285714286,224
6606,30,6,210,89,83,0.007874015748031501,0.6047619047619047,210
6607,30,7,177,63,73,0.9853801169590644,0.6440677966101694,177
6608,30,8,147,41,63,0.9654088050314465,0.7210884353741497,147
6609,30,9,145,42,67,0.959546925566343,0.7103448275862069,145
6610,30,10,164,58,73,0.9764150943396226,0.6463414634146342,164
6611,30,11,196,81,79,0.0028490028490028574,0.5969387755102041,196
6612,30,12,212,99,88,0.014784946236559146,0.5849056603773585,212
6613,30,13,223,113,92,0.026717557251908403,0.5874439461883408,223
6614,30,14,228,128,102,0.0343915343915344,0.5526315789473685,228
6615,30,15,234,141,107,0.04461942257217847,0.5427350427350427,234
6616,30,16,236,144,108,0.046875,0.5423728813559322,236
6617,30,17,234,145,113,0.0440771349862259,0.5170940170940171,234
6618,30,18,235,137,111,0.03494623655913979,0.5276595744680851,235
6619,30,19,234,141,109,0.042666666666666665,0.5341880341880342,234
6620,30,20,236,139,113,0.03523035230352304,0.5211864406779662,236
6621,30,21,235,140,106,0.043927648578811374,0.548936170212766,235
6622,30,22,231,134,110,0.03305785123966942,0.5238095238095238,231
6623,30,23,231,124,96,0.0345679012345679,0.5844155844155844,231
6624,30,24,225,110,88,0.026763990267639908,0.6088888888888889,225
6625,30,25,219,98,86,0.015037593984962405,0.6073059360730594,219
6626,30,26,197,80,79,0.0014124293785310698,0.5989847715736041,197
6627,30,27,165,55,70,0.9772727272727273,0.6666666666666666,165
6628,30,28,145,42,67,0.959546925566343,0.7103448275862069,145
6629,30,29,140,39,65,0.9570957095709571,0.7214285714285714,140
6630,30,30,148,51,73,0.9621993127147767,0.6554054054054054,148
6631,30,31,156,56,76,0.9666666666666667,0.6410256410256411,156
6632,30,32,161,55,75,0.9685534591194969,0.6583850931677019,161
6633,30,33,160,60,81,0.965,0.625,160
6634,30,34,168,68,85,0.9716666666666667,0.5952380952380952,168
6635,30,35,170,72,88,0.9727891156462585,0.5764705882352941,170
6636,30,36,169,70,87,0.9713804713804713,0.5857988165680473,169
6637,30,37,171,72,88,0.9730639730639731,0.5789473684210527,171
6638,30,38,170,68,82,0.9771241830065359,0.6,170
6639,30,39,173,68,78,0.9841269841269842,0.6069364161849711,173
6640,30,40,171,67,80,0.9791666666666666,0.6081871345029239,171
6641,30,41,172,69,82,0.9789644012944984,0.5988372093023255,172
6642,30,42,173,68,81,0.9793650793650793,0.6069364161849711,173
6643,30,43,173,70,82,0.9805825242718447,0.5953757225433526,173
6644,30,44,179,71,82,0.9830246913580247,0.6033519553072626,179
6645,30,45,180,75,84,0.9857142857142858,0.5833333333333334,180
6646,30,46,184,75,86,0.9831804281345566,0.592391304347826,184
6647,30,47,187,77,82,0.9924242424242424,0.5882352941176471,187
6648,30,48,194,81,86,0.9926253687315634,0.5824742268041238,194
6649,30,49,194,81,88,0.9896755162241888,0.5824742268041238,194
6650,30,50,190,77,82,0.9926253687315634,0.5947368421052631,190
6651,30,51,193,80,84,0.9941002949852508,0.5854922279792746,193
6652,30,52,194,83,88,0.9924924924924925,0.5721649484536082,194
6653,30,53,194,84,89,0.9924242424242424,0.5670103092783505,194
6654,30,54,194,86,89,0.9953703703703703,0.5567010309278351,194
6655,30,55,196,85,89,0.993993993993994,0.5663265306122449,196
6656,30,56,198,84,88,0.9941520467836258,0.5757575757575758,198
6657,30,57,199,84,88,0.9942028985507246,0.5778894472361809,199
6658,30,58,202,87,91,0.9942028985507246,0.5693069306930693,202
6659,30,59,203,88,89,0.9985507246376811,0.5665024630541872,203
6660,30,60,205,90,90,0.0,0.5609756097560976,205
6661,30,61,205,93,93,0.0,0.5463414634146342,205
6662,30,62,208,89,89,0.0,0.5721153846153846,208
6663,30,63,207,86,88,0.9972451790633609,0.5845410628019324,207
6664,30,64,210,89,89,0.0,0.5761904761904761,210
6665,30,65,209,88,88,0.0,0.5789473684210527,209
6666,30,66,209,106,98,0.012012012012012019,0.5311004784688995,209
6667,30,67,190,75,80,0.9927536231884058,0.6052631578947368,190
6668,30,68,186,77,86,0.9862385321100917,0.5860215053763441,186
6669,30,69,190,81,91,0.9847094801223242,0.5736842105263158,190
6670,30,70,192,82,91,0.9863636363636363,0.5729166666666666,192
6671,30,71,194,88,95,0.9889937106918238,0.5463917525773195,194
6672,30,72,192,85,90,0.9922118380062306,0.5572916666666666,192
6673,30,73,188,85,94,0.9854368932038835,0.5478723404255319,188
6674,30,74,190,92,99,0.9880952380952381,0.5157894736842106,190
6675,30,75,190,91,98,0.9882154882154882,0.5210526315789473,190
6676,30,76,192,94,103,0.9846938775510204,0.5104166666666666,192
6677,30,77,189,91,102,0.9812925170068028,0.5185185185185185,189
6678,30,78,189,95,104,0.9840425531914894,0.4973544973544973,189
6679,30,79,191,99,107,0.9855072463768115,0.4816753926701571,191
6680,30,80,196,109,114,0.9904214559386973,0.44387755102040816,196
6681,30,81,195,109,113,0.9922480620155039,0.441025641025641,195
6682,30,82,189,101,110,0.9829545454545454,0.4656084656084656,189
6683,30,83,192,107,116,0.9823529411764707,0.4427083333333333,192
6684,30,84,189,104,112,0.9843137254901961,0.4497354497354497,189
6685,30,85,198,112,117,0.9903100775193798,0.43434343434343436,198
6686,30,86,200,115,117,0.996078431372549,0.425,200
6687,30,87,195,101,107,0.9893617021276596,0.48205128205128206,195
6688,30,88,190,100,107,0.987037037037037,0.47368421052631576,190
6689,30,89,192,115,121,0.987012987012987,0.4010416666666667,192
6690,30,90,191,109,114,0.9898373983739838,0.4293193717277487,191
6691,30,91,189,111,117,0.9871794871794872,0.4126984126984127,189
6692,30,92,200,121,125,0.9915611814345991,0.395,200
6693,30,93,203,128,126,0.004329004329004331,0.3793103448275862,203
6694,30,94,204,133,132,0.0023148148148148064,0.35294117647058826,204
6695,30,95,208,145,135,0.0228310502283105,0.35096153846153844,208
6696,30,96,207,147,137,0.02380952380952382,0.33816425120772947,207
6697,30,97,213,158,146,0.02985074626865671,0.3145539906103286,213
6698,30,98,212,161,147,0.0358974358974359,0.30660377358490565,212
6699,30,99,213,160,146,0.03482587064676618,0.3145539906103286,213
6700,30,100,209,161,148,0.035519125683060114,0.291866028708134,209
6701,30,101,213,169,153,0.04444444444444445,0.28169014084507044,213
6702,30,102,209,163,151,0.03448275862068965,0.27751196172248804,209
6703,30,103,213,170,157,0.038690476190476185,0.26291079812206575,213
6704,30,104,217,170,156,0.03825136612021859,0.28110599078341014,217
6705,30,105,213,167,153,0.03888888888888888,0.28169014084507044,213
6706,30,106,215,174,161,0.04012345679012345,0.25116279069767444,215
6707,30,107,220,181,165,0.048484848484848485,0.25,220
6708,30,108,220,180,162,0.051724137931034475,0.2636363636363636,220
6709,30,109,221,185,167,0.05555555555555556,0.24434389140271492,221
6710,30,110,221,182,165,0.0505952380952381,0.25339366515837103,221
6711,30,111,221,179,164,0.04385964912280702,0.2579185520361991,221
6712,30,112,222,185,168,0.052469135802469126,0.24324324324324326,222
6713,30,113,223,188,169,0.05864197530864198,0.242152466367713,223
6714,30,114,222,188,172,0.05333333333333332,0.22522522522522523,222
6715,30,115,223,189,172,0.05555555555555556,0.22869955156950672,223
6716,30,116,220,190,174,0.057971014492753624,0.20909090909090908,220
6717,30,117,220,187,168,0.0608974358974359,0.23636363636363636,220
6718,30,118,220,189,176,0.04924242424242423,0.2,220
6719,30,119,222,192,182,0.041666666666666664,0.18018018018018017,222
6720,30,120,227,196,180,0.056737588652482275,0.20704845814977973,227
6721,30,121,226,199,178,0.07291666666666667,0.21238938053097345,226
6722,30,122,200,158,153,0.017730496453900717,0.235,200
6723,30,123,167,80,96,0.9693486590038314,0.5209580838323353,167
6724,30,124,167,62,78,0.9746031746031746,0.6287425149700598,167
6725,30,125,172,70,81,0.9820261437908497,0.5930232558139535,172
6726,30,126,175,73,82,0.9852941176470589,0.5828571428571429,175
6727,30,127,180,72,81,0.9861111111111112,0.6,180
6728,30,128,183,75,82,0.9891975308641976,0.5901639344262295,183
6729,30,129,188,77,85,0.987987987987988,0.5904255319148937,188
6730,30,130,191,81,86,0.9924242424242424,0.5759162303664922,191
6731,30,131,189,80,88,0.9877675840978594,0.5767195767195767,189
6732,30,132,189,80,88,0.9877675840978594,0.5767195767195767,189
6733,30,133,186,78,88,0.9845679012345679,0.5806451612903226,186
6734,30,134,186,77,88,0.9831804281345566,0.5860215053763441,186
6735,30,135,181,77,89,0.9807692307692307,0.574585635359116,181
6736,30,136,179,74,90,0.9746031746031746,0.5865921787709497,179
6737,30,137,181,74,86,0.9813084112149533,0.5911602209944752,181
6738,30,138,182,75,86,0.9828660436137071,0.5879120879120879,182
6739,30,139,175,73,89,0.9738562091503268,0.5828571428571429,175
6740,30,140,173,66,79,0.9797507788161994,0.6184971098265896,173
6741,30,141,180,70,84,0.9787878787878788,0.6111111111111112,180
6742,30,142,189,76,89,0.9808259587020649,0.5978835978835979,189
6743,30,143,203,86,93,0.99002849002849,0.5763546798029556,203
6744,30,144,214,100,101,0.9985380116959064,0.5327102803738317,214
6745,30,145,221,110,103,0.009887005649717506,0.5339366515837104,221
6746,30,146,223,118,109,0.01315789473684211,0.5112107623318386,223
6747,30,147,226,123,113,0.014749262536873161,0.5,226
6748,30,148,228,122,109,0.018207282913165257,0.5219298245614035,228
6749,30,149,226,121,108,0.018361581920903963,0.5221238938053098,226
6750,30,150,224,121,111,0.014749262536873161,0.5044642857142857,224
6751,30,151,220,121,113,0.012461059190031154,0.4863636363636364,220
6752,30,152,219,118,111,0.010802469135802462,0.4931506849315068,219
6753,30,153,218,114,107,0.010510510510510515,0.5091743119266054,218
6754,30,154,215,108,105,0.004545454545454537,0.5116279069767442,215
6755,30,155,212,106,107,0.9984276729559749,0.5,212
6756,30,156,213,108,106,0.0031152647975077885,0.5023474178403756,213
6757,30,157,211,106,106,0.0,0.4976303317535545,211
6758,30,158,211,104,101,0.004545454545454537,0.5213270142180095,211
6759,30,159,216,107,102,0.00730994152046784,0.5277777777777778,216
6760,30,160,216,112,106,0.009090909090909094,0.5092592592592593,216
6761,30,161,220,121,108,0.0193452380952381,0.509090909090909,220
6762,30,162,221,120,107,0.019005847953216377,0.5158371040723982,221
6763,30,163,221,116,104,0.01709401709401709,0.5294117647058824,221
6764,30,164,221,113,100,0.017906336088154267,0.5475113122171946,221
6765,30,165,220,111,98,0.017759562841530057,0.5545454545454546,220
6766,30,166,222,113,97,0.021333333333333333,0.5630630630630631,222
6767,30,167,222,113,101,0.01652892561983471,0.545045045045045,222
6768,30,168,221,114,102,0.016806722689075626,0.5384615384615384,221
6769,30,169,221,116,101,0.020833333333333332,0.5429864253393665,221
6770,30,170,221,115,100,0.020661157024793392,0.5475113122171946,221
6771,30,171,220,113,98,0.02049180327868853,0.5545454545454546,220
6772,30,172,218,112,100,0.016949152542372874,0.5412844036697247,218
6773,30,173,219,112,101,0.015536723163841804,0.5388127853881278,219
6774,30,174,218,112,98,0.019444444444444448,0.5504587155963303,218
6775,30,175,218,112,100,0.016949152542372874,0.5412844036697247,218
6776,30,176,216,112,103,0.013274336283185842,0.5231481481481481,216
6777,30,177,219,113,102,0.01566951566951567,0.5342465753424658,219
6778,30,178,220,114,101,0.018207282913165257,0.5409090909090909,220
6779,30,179,220,115,102,0.018361581920903963,0.5363636363636364,220
6780,30,180,219,114,101,0.018361581920903963,0.5388127853881278,219
6781,30,181,222,114,100,0.019125683060109294,0.5495495495495496,222
6782,30,182,222,116,102,0.019444444444444448,0.5405405405405406,222
6783,30,183,218,115,105,0.014749262536873161,0.518348623853211,218
6784,30,184,221,117,104,0.018518518518518528,0.5294117647058824,221
6785,30,185,219,118,107,0.016369047619047616,0.5114155251141552,219
6786,30,186,220,119,106,0.019005847953216377,0.5181818181818182,220
6787,30,187,223,126,114,0.01834862385321101,0.48878923766816146,223
6788,30,188,223,121,109,0.017543859649122806,0.5112107623318386,223
6789,30,189,238,146,118,0.03888888888888888,0.5042016806722689,238
6790,30,190,253,181,125,0.07291666666666667,0.5059288537549407,253
6791,30,191,212,117,92,0.03472222222222223,0.5660377358490566,212
6792,30,192,111,29,60,0.9369918699186992,0.7387387387387387,111
6793,30,193,80,15,62,0.8794871794871795,0.8125,80
6794,30,194,89,24,67,0.8897435897435897,0.7303370786516854,89
6795,30,195,86,18,62,0.8921568627450981,0.7906976744186046,86
6796,30,196,87,19,61,0.8970588235294118,0.7816091954022989,87
6797,30,197,89,20,61,0.9009661835748792,0.7752808988764045,89
6798,30,198,91,20,62,0.9014084507042254,0.7802197802197802,91
6799,30,199,94,23,61,0.9107981220657277,0.7553191489361702,94
6800,30,200,99,22,60,0.9177489177489178,0.7777777777777778,99
6801,30,201,97,23,62,0.9121621621621622,0.7628865979381443,97
6802,30,202,100,28,66,0.912037037037037,0.72,100
6803,30,203,100,29,66,0.9131455399061033,0.71,100
6804,30,204,101,26,63,0.9177777777777778,0.7425742574257426,101
6805,30,205,91,20,64,0.8967136150234741,0.7802197802197802,91
6806,30,206,90,22,66,0.8921568627450981,0.7555555555555555,90
6807,30,207,98,32,71,0.9015151515151515,0.673469387755102,98
6808,30,208,101,28,67,0.910958904109589,0.7227722772277227,101
6809,30,209,102,27,64,0.9177777777777778,0.7352941176470589,102
6810,30,210,95,26,68,0.8985507246376812,0.7263157894736842,95
6811,30,211,88,21,63,0.8955223880597015,0.7613636363636364,88
6812,30,212,92,23,63,0.9033816425120773,0.75,92
6813,30,213,93,23,64,0.9023809523809524,0.7526881720430108,93
6814,30,214,101,28,65,0.9155251141552512,0.7227722772277227,101
6815,30,215,113,43,77,0.919047619047619,0.6194690265486725,113
6816,30,216,109,40,75,0.9154589371980676,0.6330275229357798,109
6817,30,217,83,17,55,0.9040404040404041,0.7951807228915663,83
6818,30,218,61,3,47,0.8735632183908046,0.9508196721311475,61
6819,30,219,78,12,56,0.8888888888888888,0.8461538461538461,78
6820,31,0,238,150,123,0.03913043478260869,0.4831932773109244,238
6821,31,1,238,148,115,0.044715447154471545,0.5168067226890757,238
6822,31,2,238,139,105,0.042606516290726815,0.5588235294117647,238
6823,31,3,233,130,105,0.032552083333333336,0.5493562231759657,233
6824,31,4,228,116,94,0.027363184079601994,0.5877192982456141,228
6825,31,5,216,99,86,0.016666666666666663,0.6018518518518519,216
6826,31,6,192,80,81,0.9985119047619048,0.5833333333333334,192
6827,31,7,159,53,69,0.9748427672955975,0.6666666666666666,159
6828,31,8,144,41,65,0.9611650485436893,0.7152777777777778,144
6829,31,9,149,44,67,0.9634920634920635,0.7046979865771812,149
6830,31,10,169,63,74,0.9827044025157232,0.6272189349112426,169
6831,31,11,193,79,82,0.9956140350877193,0.5906735751295337,193
6832,31,12,214,99,88,0.014550264550264555,0.5887850467289719,214
6833,31,13,224,115,95,0.025839793281653756,0.5758928571428571,224
6834,31,14,230,128,104,0.031746031746031744,0.5478260869565217,230
6835,31,15,234,140,107,0.04330708661417323,0.5427350427350427,234
6836,31,16,237,146,111,0.0462962962962963,0.5316455696202531,237
6837,31,17,235,146,116,0.04201680672268907,0.5063829787234042,235
6838,31,18,235,142,116,0.036414565826330535,0.5063829787234042,235
6839,31,19,233,141,112,0.03994490358126721,0.51931330472103,233
6840,31,20,235,137,109,0.037037037037037035,0.5361702127659574,235
6841,31,21,235,137,106,0.040051679586563305,0.548936170212766,235
6842,31,22,233,134,106,0.03674540682414699,0.5450643776824035,233
6843,31,23,231,124,98,0.03258145363408521,0.5757575757575758,231
6844,31,24,225,112,91,0.02611940298507463,0.5955555555555555,225
6845,31,25,217,98,88,0.012919896640826878,0.5944700460829493,217
6846,31,26,198,82,79,0.004201680672268911,0.601010101010101,198
6847,31,27,163,54,70,0.9755351681957186,0.6687116564417178,163
6848,31,28,143,42,65,0.9620462046204621,0.7062937062937062,143
6849,31,29,140,40,65,0.9583333333333334,0.7142857142857143,140
6850,31,30,149,49,70,0.965,0.6711409395973155,149
6851,31,31,158,55,74,0.9692556634304207,0.6518987341772152,158
6852,31,32,159,58,75,0.971947194719472,0.6352201257861635,159
6853,31,33,165,63,79,0.9738562091503268,0.6181818181818182,165
6854,31,34,169,65,82,0.9727564102564102,0.6153846153846154,169
6855,31,35,169,67,84,0.9722222222222222,0.6035502958579881,169
6856,31,36,167,66,82,0.9735973597359736,0.6047904191616766,167
6857,31,37,168,73,89,0.9719298245614035,0.5654761904761905,168
6858,31,38,171,69,82,0.9787581699346405,0.5964912280701754,171
6859,31,39,173,65,79,0.9783950617283951,0.6242774566473989,173
6860,31,40,172,63,77,0.9785932721712538,0.6337209302325582,172
6861,31,41,174,67,79,0.9813084112149533,0.6149425287356322,174
6862,31,42,172,66,79,0.979559748427673,0.6162790697674418,172
6863,31,43,173,65,78,0.9799382716049383,0.6242774566473989,173
6864,31,44,178,70,80,0.9845679012345679,0.6067415730337079,178
6865,31,45,179,73,85,0.9811320754716981,0.5921787709497207,179
6866,31,46,183,76,87,0.9828660436137071,0.5846994535519126,183
6867,31,47,185,76,85,0.9862385321100917,0.5891891891891892,185
6868,31,48,187,80,89,0.985981308411215,0.5721925133689839,187
6869,31,49,191,78,86,0.9882005899705015,0.5916230366492147,191
6870,31,50,192,83,91,0.9877675840978594,0.5677083333333334,192
6871,31,51,192,82,86,0.9939393939393939,0.5729166666666666,192
6872,31,52,193,82,86,0.993993993993994,0.5751295336787565,193
6873,31,53,194,81,88,0.9896755162241888,0.5824742268041238,194
6874,31,54,198,84,85,0.9985380116959064,0.5757575757575758,198
6875,31,55,201,87,88,0.9985380116959064,0.5671641791044776,201
6876,31,56,198,85,87,0.9970501474926253,0.5707070707070707,198
6877,31,57,201,85,85,0.0,0.5771144278606966,201
6878,31,58,203,87,88,0.9985632183908046,0.5714285714285714,203
6879,31,59,202,85,88,0.9957264957264957,0.5792079207920792,202
6880,31,60,204,89,88,0.001436781609195396,0.5686274509803921,204
6881,31,61,207,88,88,0.0,0.5748792270531401,207
6882,31,62,208,88,87,0.0013774104683195547,0.5817307692307693,208
6883,31,63,205,86,90,0.9943977591036415,0.5804878048780487,205
6884,31,64,205,81,86,0.9932795698924731,0.6048780487804878,205
6885,31,65,216,115,109,0.009345794392523366,0.49537037037037035,216
6886,31,66,213,108,97,0.01580459770114943,0.5446009389671361,213
6887,31,67,184,75,85,0.9847094801223242,0.592391304347826,184
6888,31,68,189,83,88,0.9921383647798743,0.5608465608465608,189
6889,31,69,194,84,87,0.9954545454545455,0.5670103092783505,194
6890,31,70,191,83,87,0.9938271604938271,0.5654450261780105,191
6891,31,71,187,80,88,0.9875389408099688,0.5721925133689839,187
6892,31,72,183,76,85,0.985981308411215,0.5846994535519126,183
6893,31,73,186,82,94,0.9807692307692307,0.5591397849462365,186
6894,31,74,189,86,95,0.9854368932038835,0.544973544973545,189
6895,31,75,186,90,97,0.9878472222222222,0.5161290322580645,186
6896,31,76,192,97,105,0.9859649122807017,0.4947916666666667,192
6897,31,77,195,99,105,0.9895833333333334,0.49230769230769234,195
6898,31,78,191,93,98,0.9914965986394558,0.5130890052356021,191
6899,31,79,194,102,107,0.9909420289855072,0.4742268041237113,194
6900,31,80,194,99,104,0.9912280701754386,0.4896907216494845,194
6901,31,81,192,97,100,0.9947368421052631,0.4947916666666667,192
6902,31,82,191,106,111,0.9901960784313726,0.44502617801047123,191
6903,31,83,196,110,113,0.9941860465116279,0.4387755102040816,196
6904,31,84,194,108,110,0.9961240310077519,0.44329896907216493,194
6905,31,85,202,113,114,0.99812734082397,0.4405940594059406,202
6906,31,86,195,103,107,0.9927536231884058,0.4717948717948718,195
6907,31,87,190,100,111,0.9796296296296296,0.47368421052631576,190
6908,31,88,191,110,118,0.9835390946502057,0.42408376963350786,191
6909,31,89,198,112,117,0.9903100775193798,0.43434343434343436,198
6910,31,90,201,118,117,0.001984126984126977,0.417910447761194,201
6911,31,91,197,117,120,0.99375,0.40609137055837563,197
6912,31,92,199,121,124,0.9935897435897436,0.39195979899497485,199
6913,31,93,194,122,127,0.9884259259259259,0.3711340206185567,194
6914,31,94,199,128,130,0.9953051643192489,0.35678391959798994,199
6915,31,95,204,137,133,0.009389671361502353,0.3480392156862745,204
6916,31,96,207,146,138,0.019323671497584533,0.3333333333333333,207
6917,31,97,207,148,139,0.02205882352941176,0.3285024154589372,207
6918,31,98,209,150,140,0.024154589371980673,0.33014354066985646,209
6919,31,99,212,153,143,0.024154589371980673,0.32547169811320753,212
6920,31,100,210,156,147,0.02380952380952382,0.3,210
6921,31,101,214,168,153,0.04098360655737706,0.2850467289719626,214
6922,31,102,215,171,156,0.0423728813559322,0.2744186046511628,215
6923,31,103,216,173,156,0.04722222222222222,0.2777777777777778,216
6924,31,104,216,170,155,0.04098360655737706,0.2824074074074074,216
6925,31,105,218,176,161,0.04385964912280702,0.26146788990825687,218
6926,31,106,222,184,165,0.05555555555555556,0.25675675675675674,222
6927,31,107,220,182,164,0.05357142857142857,0.2545454545454545,220
6928,31,108,220,182,166,0.04938271604938271,0.24545454545454545,220
6929,31,109,219,182,166,0.05031446540880504,0.2420091324200913,219
6930,31,110,221,183,168,0.04716981132075473,0.2398190045248869,221
6931,31,111,223,184,167,0.0505952380952381,0.25112107623318386,223
6932,31,112,223,185,168,0.051515151515151514,0.24663677130044842,223
6933,31,113,223,188,172,0.05228758169934641,0.22869955156950672,223
6934,31,114,222,188,170,0.05769230769230769,0.23423423423423423,222
6935,31,115,221,186,168,0.05660377358490567,0.2398190045248869,221
6936,31,116,219,187,169,0.06,0.228310502283105,219
6937,31,117,220,188,173,0.05319148936170213,0.21363636363636362,220
6938,31,118,220,191,178,0.05158730158730159,0.19090909090909092,220
6939,31,119,222,193,181,0.04878048780487806,0.18468468468468469,222
6940,31,120,224,194,180,0.05303030303030304,0.19642857142857142,224
6941,31,121,226,192,174,0.05769230769230769,0.23008849557522124,226
6942,31,122,229,198,173,0.0744047619047619,0.2445414847161572,229
6943,31,123,204,165,158,0.025362318840579712,0.22549019607843138,204
6944,31,124,164,81,96,0.9698795180722891,0.5060975609756098,164
6945,31,125,154,59,73,0.9754385964912281,0.6168831168831169,154
6946,31,126,160,60,72,0.98,0.625,160
6947,31,127,168,62,74,0.9811320754716981,0.6309523809523809,168
6948,31,128,174,70,80,0.983974358974359,0.5977011494252874,174
6949,31,129,178,72,82,0.9842767295597484,0.5955056179775281,178
6950,31,130,180,79,88,0.9851485148514851,0.5611111111111111,180
6951,31,131,184,78,87,0.9858490566037736,0.5760869565217391,184
6952,31,132,184,78,85,0.9889937106918238,0.5760869565217391,184
6953,31,133,185,78,87,0.985981308411215,0.5783783783783784,185
6954,31,134,181,74,87,0.9797507788161994,0.5911602209944752,181
6955,31,135,177,72,86,0.9777777777777777,0.5932203389830508,177
6956,31,136,182,74,90,0.9753086419753086,0.5934065934065934,182
6957,31,137,181,77,90,0.9791666666666666,0.574585635359116,181
6958,31,138,183,75,85,0.9845679012345679,0.5901639344262295,183
6959,31,139,179,70,85,0.9770642201834863,0.6089385474860335,179
6960,31,140,176,66,82,0.9757575757575757,0.625,176
6961,31,141,174,68,86,0.9716981132075472,0.6091954022988506,174
6962,31,142,187,75,88,0.9806547619047619,0.5989304812834224,187
6963,31,143,201,87,95,0.9883040935672515,0.5671641791044776,201
6964,31,144,213,102,105,0.9954954954954955,0.5211267605633803,213
6965,31,145,221,114,109,0.007440476190476182,0.5067873303167421,221
6966,31,146,225,118,106,0.016806722689075626,0.5288888888888889,225
6967,31,147,228,124,108,0.022222222222222216,0.5263157894736842,228
6968,31,148,228,124,109,0.021008403361344536,0.5219298245614035,228
6969,31,149,229,126,112,0.019943019943019946,0.5109170305676856,229
6970,31,150,226,124,111,0.01884057971014493,0.5088495575221239,226
6971,31,151,223,121,111,0.014880952380952384,0.5022421524663677,223
6972,31,152,223,117,107,0.014367816091954014,0.5201793721973094,223
6973,31,153,218,117,107,0.01501501501501501,0.5091743119266054,218
6974,31,154,215,107,101,0.008771929824561412,0.5302325581395348,215
6975,31,155,211,101,101,0.0,0.5213270142180095,211
6976,31,156,206,101,101,0.0,0.5097087378640777,206
6977,31,157,205,99,101,0.9968553459119497,0.5170731707317073,205
6978,31,158,206,96,95,0.0015015015015015047,0.5388349514563107,206
6979,31,159,209,99,99,0.0,0.5263157894736842,209
6980,31,160,213,106,102,0.006006006006006,0.5211267605633803,213
6981,31,161,218,115,110,0.007716049382716046,0.4954128440366973,218
6982,31,162,221,123,112,0.016819571865443417,0.49321266968325794,221
6983,31,163,222,119,105,0.019943019943019946,0.527027027027027,222
6984,31,164,222,115,99,0.02168021680216803,0.5540540540540541,222
6985,31,165,222,111,98,0.017473118279569894,0.5585585585585585,222
6986,31,166,223,110,95,0.01953125,0.5739910313901345,223
6987,31,167,222,114,102,0.016666666666666663,0.5405405405405406,222
6988,31,168,222,115,102,0.018055555555555547,0.5405405405405406,222
6989,31,169,223,118,104,0.019607843137254905,0.5336322869955157,223
6990,31,170,222,115,98,0.022849462365591395,0.5585585585585585,222
6991,31,171,221,111,97,0.01881720430107527,0.5610859728506787,221
6992,31,172,220,112,100,0.016666666666666663,0.5454545454545454,220
6993,31,173,221,113,99,0.019125683060109294,0.5520361990950227,221
6994,31,174,217,110,96,0.01928374655647382,0.5576036866359447,217
6995,31,175,220,111,100,0.015277777777777779,0.5454545454545454,220
6996,31,176,218,113,101,0.01709401709401709,0.536697247706422,218
6997,31,177,219,115,103,0.017241379310344824,0.5296803652968036,219
